t	S1	S2	S3	S4	S5	S6	S7
7.403701850925462402e+00	9.227419314121374505e-01	2.555429356865651647e-01	7.978156724685814272e-02	1.464384242375102452e-01	8.406429031439018040e-02	2.539126425225601835e+00	8.760364648008635291e-02
7.408704352176087582e+00	9.334186191366373730e-01	2.509495515707882429e-01	7.817196283668455259e-02	1.449550968390306005e-01	9.129741784627379286e-02	2.629827023623503290e+00	8.719575807145182877e-02
7.413706853426712762e+00	9.440666155521305614e-01	2.465642885299461629e-01	7.659374491150254538e-02	1.434967674567768636e-01	8.364522858180235831e-02	2.533481556137404223e+00	8.678465548074471014e-02
7.418709354677338830e+00	9.546850557301566065e-01	2.423818833873886136e-01	7.504772312977456283e-02	1.420628407121587722e-01	8.301384901286447404e-02	2.664482266015346656e+00	8.637054752056171070e-02
7.423711855927964010e+00	9.652730592503480089e-01	2.383972873061602216e-01	7.353464457396062526e-02	1.406527700398087777e-01	8.491178965437018444e-02	2.716620092204282688e+00	8.595363610473862048e-02
7.428714357178589189e+00	9.758297295635622870e-01	2.346056595021238644e-01	7.205519365707482859e-02	1.392660564236961329e-01	8.466880632851168931e-02	2.567081632406901903e+00	8.553411668272971335e-02
7.433716858429214369e+00	9.863541532451896021e-01	2.310023608153342622e-01	7.060999229012059064e-02	1.379022473418771433e-01	7.448565332039831788e-02	2.553036012385873299e+00	8.511217861254961881e-02
7.438719359679839549e+00	9.968453994160045850e-01	2.275829479618571016e-01	6.919960022856724846e-02	1.365609352392084253e-01	8.585087243290116799e-02	2.657672320014781597e+00	8.468800557524938655e-02
7.443721860930464729e+00	1.007302519113462802e+00	2.243431677491422305e-01	6.782451555862431536e-02	1.352417560505419225e-01	8.842137701577580666e-02	2.541922212162182060e+00	8.426177595798393927e-02
7.448724362181089909e+00	1.017724544612228499e+00	2.212789515067100088e-01	6.648517561690721334e-02	1.339443881838728034e-01	7.957036184861918104e-02	2.638274334758125672e+00	8.383366315126514201e-02
7.453726863431715977e+00	1.028110488834945491e+00	2.183864094171433512e-01	6.518195747590556366e-02	1.326685505569622503e-01	8.921043630478778241e-02	2.582740773922506783e+00	8.340383596575214054e-02
7.458729364682341156e+00	1.038459344763999592e+00	2.156618257739632560e-01	6.391517949220175410e-02	1.314140006532509841e-01	8.344064721229135784e-02	2.574933884185999222e+00	8.297245892127132205e-02
7.463731865932966336e+00	1.048770084768094302e+00	2.131016534843275245e-01	6.268510216236150567e-02	1.301805334610507681e-01	8.325204514703238301e-02	2.621347640407203361e+00	8.253969254036659653e-02
7.468734367183591516e+00	1.059041660071226021e+00	2.107025094871918247e-01	6.149192977201950461e-02	1.289679789440013324e-01	7.404089807612920793e-02	2.476927774403615334e+00	8.210569368164490067e-02
7.473736868434216696e+00	1.069273000129098428e+00	2.084611700079934682e-01	6.033581187833786386e-02	1.277762003080774034e-01	8.006400145436909366e-02	2.658541193881537090e+00	8.167061579987365538e-02
7.478739369684841876e+00	1.079463011986933507e+00	2.063745659528298804e-01	5.921684486949992110e-02	1.266050923176639531e-01	7.887242612508683914e-02	2.492217961535572179e+00	8.123460917629084233e-02
7.483741870935467944e+00	1.089610579739656249e+00	2.044397778866811621e-01	5.813507332622409873e-02	1.254545791166168656e-01	7.584616547813213816e-02	2.592702029934908836e+00	8.079782128199804181e-02
7.488744372186093123e+00	1.099714563925611621e+00	2.026540327924907237e-01	5.709049274507129595e-02	1.243246123273502729e-01	7.409832867821375402e-02	2.653487159261779915e+00	8.036039686825609263e-02
7.493746873436718303e+00	1.109773800932849719e+00	2.010146999778323618e-01	5.608305158219765996e-02	1.232151691083627487e-01	7.924622903966514753e-02	2.677670750432540991e+00	7.992247817235838270e-02
7.498749374687343483e+00	1.119787102397437062e+00	1.995192854231255530e-01	5.511265200108474843e-02	1.221262502768979269e-01	7.519186555815110529e-02	2.489387820445389199e+00	7.948420531156617785e-02
7.503751875937968663e+00	1.129753254623752978e+00	1.981654303348553137e-01	5.417915384011511709e-02	1.210578780788403586e-01	6.780586153327158860e-02	2.679403150360867958e+00	7.904571620183586944e-02
7.508754377188593843e+00	1.139671017987093693e+00	1.969509062219926276e-01	5.328237602046707183e-02	1.200100943120226138e-01	7.159909471531537839e-02	2.611290298929349163e+00	7.860714685817091207e-02
7.513756878439219022e+00	1.149539126332738359e+00	1.958736104081206797e-01	5.242209819950301164e-02	1.189829584848415972e-01	7.811698747335345250e-02	2.480271280453689275e+00	7.816863164628437555e-02
7.518759379689845090e+00	1.159356286346826082e+00	1.949315650645059572e-01	5.159806441337129457e-02	1.179765462536730009e-01	6.960514514634306982e-02	2.508654085975607018e+00	7.773030314092531368e-02
7.523761880940470270e+00	1.169121176983348942e+00	1.941229117764292911e-01	5.080998444032017169e-02	1.169909472095996966e-01	7.620555698154631019e-02	2.420966965797307413e+00	7.729229248884270098e-02
7.528764382191095450e+00	1.178832448845591463e+00	1.934459085329080508e-01	5.005753625058259604e-02	1.160262631378141396e-01	8.063867123991667885e-02	2.618758354838353508e+00	7.685472949884190885e-02
7.533766883441720630e+00	1.188488723511834877e+00	1.928989286029632599e-01	4.934036911896379218e-02	1.150826067483475823e-01	7.854880252924757722e-02	2.523403343727474990e+00	7.641774252342263540e-02
7.538769384692345810e+00	1.198088592991289669e+00	1.924804551392815533e-01	4.865810527305676481e-02	1.141600993187541491e-01	7.602832203297979485e-02	2.358885036128618218e+00	7.598145881163663462e-02
7.543771885942970989e+00	1.207630619042115772e+00	1.921890793763515737e-01	4.801034248318938186e-02	1.132588694269944102e-01	7.474941530718791360e-02	2.441320131596703025e+00	7.554600447305502564e-02
7.548774387193596169e+00	1.217113332469679898e+00	1.920234990014973442e-01	4.739665656127297483e-02	1.123790518195081356e-01	7.590740525391098670e-02	2.361342185292778506e+00	7.511150442663278026e-02
7.553776888444222237e+00	1.226535232575618473e+00	1.919825137413792016e-01	4.681660359366971585e-02	1.115207851684902329e-01	7.866345394467245955e-02	2.483767519051297334e+00	7.467808263826737625e-02
7.558779389694847417e+00	1.235894786366457998e+00	1.920650242828689236e-01	4.626972197319206143e-02	1.106842116982215823e-01	7.477669784681383047e-02	2.346487806764622430e+00	7.424586202156749359e-02
7.563781890945472597e+00	1.245190427953883905e+00	1.922700290554733571e-01	4.575553488211184933e-02	1.098694752713992723e-01	8.477972516461972086e-02	2.502079212602639657e+00	7.381496454923960893e-02
7.568784392196097777e+00	1.254420557838110240e+00	1.925966220942472995e-01	4.527355241138782821e-02	1.090767202650851087e-01	8.285796624186377024e-02	2.288471840443635497e+00	7.338551126869514996e-02
7.573786893446722956e+00	1.263583542092289846e+00	1.930439918134017607e-01	4.482327337239173232e-02	1.083060911024612410e-01	7.541577714306871294e-02	2.381979865452551248e+00	7.295762223761734222e-02
7.578789394697348136e+00	1.272677711798201106e+00	1.936114175085024425e-01	4.440418789069330158e-02	1.075577302458137485e-01	7.804327867500941707e-02	2.402302498976393696e+00	7.253141665212477218e-02
7.583791895947974204e+00	1.281701362091941299e+00	1.942982687885839999e-01	4.401577862360871174e-02	1.068317783949394584e-01	8.110427016526837452e-02	2.422593754010359035e+00	7.210701274988559617e-02
7.588794397198599384e+00	1.290652751513738705e+00	1.951040029752118543e-01	4.365752312113330147e-02	1.061283730260977193e-01	8.110855526194253595e-02	2.324989368393940659e+00	7.168452785832121754e-02
7.593796898449224564e+00	1.299530101208290711e+00	1.960281633227671239e-01	4.332889562636247499e-02	1.054476476547868274e-01	7.568109663322930558e-02	2.366927568920425884e+00	7.126407839373143094e-02
7.598799399699849744e+00	1.308331593920532221e+00	1.970703783721154678e-01	4.302936810932972422e-02	1.047897320935106957e-01	7.476693479371657181e-02	2.300783828707847700e+00	7.084577979206219123e-02
7.603801900950474923e+00	1.317055373035253663e+00	1.982303583828279592e-01	4.275841361128755735e-02	1.041547504641735372e-01	7.674533867175940827e-02	2.441857940302077257e+00	7.042974656096652464e-02
7.608804402201100103e+00	1.325699543297609528e+00	1.995078985954846507e-01	4.251550317548620506e-02	1.035428230308911152e-01	8.365599259402226040e-02	2.281016487837522977e+00	7.001609223863158871e-02
7.613806903451725283e+00	1.334262166336311006e+00	2.009028706392174402e-01	4.230011489465322627e-02	1.029540629567719523e-01	8.026846208802243532e-02	2.278820287443660053e+00	6.960492933699893858e-02
7.618809404702351351e+00	1.342741263339372715e+00	2.024152275905683473e-01	4.211172853604563254e-02	1.023885782011238615e-01	7.832881574222319565e-02	2.304549535234208690e+00	6.919636938427890793e-02
